timestamp,cpu_energy_kwh,gpu_energy_kwh,total_energy_kwh,tasks_scheduled,sla_violations,avg_sla_slack,cluster_cpu_util,cluster_gpu_util
10297724.0,3438.133720,6900.341508,10338.475229,215,5,0.00,0.1031,0.0875
10297734.0,3438.137856,6900.353425,10338.491281,216,5,0.00,0.1203,0.1000
10297773.0,3438.154505,6900.402825,10338.557330,217,5,0.00,0.1250,0.1125
10297877.0,3438.198655,6900.538833,10338.737488,218,5,0.00,0.1125,0.1125
10298377.0,3438.400911,6901.095592,10339.496502,219,5,0.00,0.0531,0.0500
10298794.0,3438.551740,6901.468392,10340.020132,220,5,0.00,0.0547,0.0500
10298876.0,3438.582561,6901.547658,10340.130220,221,5,0.00,0.0609,0.0625
10299155.0,3438.688785,6901.838283,10340.527068,222,5,0.00,0.0703,0.0750
10299397.0,3438.782078,6902.099142,10340.881220,223,5,0.00,0.0688,0.0750
10299470.0,3438.810239,6902.179083,10340.989322,224,5,0.00,0.0813,0.0750
10299478.0,3438.813411,6902.188017,10341.001427,225,5,0.00,0.0984,0.0875
10299568.0,3438.850301,6902.295267,10341.145568,226,5,0.00,0.1156,0.1000
10343681.0,3454.611553,6936.266108,10390.877662,227,5,0.00,0.0313,0.0250
10343714.0,3454.623355,6936.293058,10390.916414,228,5,0.00,0.0484,0.0375
10343715.0,3454.623726,6936.293950,10390.917676,229,5,0.00,0.0656,0.0500
10344030.0,3454.744805,6936.598450,10391.343255,230,5,0.00,0.0703,0.0625
10344375.0,3454.878110,6936.946275,10391.824385,231,5,0.00,0.0844,0.0500
10344402.0,3454.888882,6936.972375,10391.861257,232,5,0.00,0.1031,0.0500
10344404.0,3454.889709,6936.974308,10391.864018,233,5,0.00,0.1203,0.0625
10344444.0,3454.906786,6937.015975,10391.922761,234,5,0.00,0.1375,0.0750
10344553.0,3454.954776,6937.137692,10392.092468,235,5,0.00,0.1563,0.0750
10344582.0,3454.967967,6937.170075,10392.138042,236,5,0.00,0.1750,0.0750
10344620.0,3454.985806,6937.212508,10392.198314,237,5,0.00,0.1813,0.0875
10344645.0,3454.997663,6937.242300,10392.239963,238,5,0.00,0.1875,0.1000
10345184.0,3455.232547,6937.916783,10393.149331,239,5,0.00,0.1109,0.1000
10345822.0,3455.498520,6938.689067,10394.187586,240,5,0.00,0.1063,0.0875
10345859.0,3455.513911,6938.733158,10394.247069,241,5,0.00,0.1109,0.1000
10345885.0,3455.524821,6938.766092,10394.290913,242,5,0.00,0.1234,0.1000
10345975.0,3455.563461,6938.880092,10394.443553,243,5,0.00,0.1406,0.1125
10347405.0,3456.164528,6940.485325,10396.649853,244,5,0.00,0.1359,0.0875
10347728.0,3456.305155,6940.863558,10397.168713,245,5,0.00,0.1234,0.0875
10347817.0,3456.343366,6940.969617,10397.312983,246,5,0.00,0.1297,0.1000
10347973.0,3456.410992,6941.164967,10397.575959,247,5,0.00,0.1438,0.0875
10347977.0,3456.412773,6941.169733,10397.582506,248,5,0.00,0.1625,0.0875
10348022.0,3456.433460,6941.223358,10397.656819,249,5,0.00,0.1813,0.0875
10348057.0,3456.450061,6941.265067,10397.715128,250,5,0.00,0.2094,0.1000
10348094.0,3456.468420,6941.311933,10397.780353,251,5,0.00,0.2141,0.1125
10348096.0,3456.469419,6941.314617,10397.784036,252,6,0.00,0.2328,0.1125
10348132.0,3456.487938,6941.362917,10397.850855,253,7,0.00,0.2516,0.1125
10348477.0,3456.653045,6941.770292,10398.423337,254,7,0.00,0.1641,0.0875
10348594.0,3456.706585,6941.901692,10398.608277,255,7,0.00,0.1781,0.0875
10349004.0,3456.895065,6942.384050,10399.279115,256,7,0.00,0.1703,0.0875
10349014.0,3456.899548,6942.395292,10399.294840,257,7,0.00,0.1641,0.0750
10349068.0,3456.924439,6942.455592,10399.380030,258,7,0.00,0.1828,0.0750
10349201.0,3456.987683,6942.604108,10399.591791,259,7,0.00,0.2078,0.0875
10349365.0,3457.068857,6942.799542,10399.868399,260,8,0.00,0.2250,0.1000
10349476.0,3457.123510,6942.936992,10400.060502,261,8,0.00,0.2016,0.1000
10349496.0,3457.133312,6942.962325,10400.095637,262,8,0.00,0.2078,0.1125
10349561.0,3457.165485,6943.049533,10400.215018,263,8,0.00,0.2328,0.1250
10349678.0,3457.224402,6943.210933,10400.435336,264,8,0.00,0.2109,0.1250
10350125.0,3457.441683,6943.786508,10401.228191,265,8,0.00,0.2047,0.0875
10350130.0,3457.444145,6943.792467,10401.236612,266,8,0.00,0.2234,0.0875
10350591.0,3457.672040,6944.335150,10402.007190,267,9,0.00,0.2172,0.0750
10350733.0,3457.742213,6944.490642,10402.232855,268,9,0.00,0.1922,0.0625
10352281.0,3458.424167,6945.987417,10404.411583,269,9,0.00,0.1359,0.0625
10352735.0,3458.617196,6946.426058,10405.043255,270,9,0.00,0.0969,0.0500
10352776.0,3458.633952,6946.465692,10405.099644,271,9,0.00,0.1219,0.0500
10352901.0,3458.687041,6946.577750,10405.264791,272,9,0.00,0.1359,0.0375
10352949.0,3458.708116,6946.620550,10405.328666,273,9,0.00,0.1547,0.0375
10353010.0,3458.735789,6946.674942,10405.410730,274,9,0.00,0.1734,0.0375
10353158.0,3458.804153,6946.802108,10405.606261,275,9,0.00,0.1781,0.0375
10353265.0,3458.854644,6946.897517,10405.752160,276,9,0.00,0.1828,0.0500
10353271.0,3458.857497,6946.903317,10405.760814,277,9,0.00,0.1875,0.0625
10353550.0,3458.990747,6947.184942,10406.175689,278,9,0.00,0.1891,0.0625
10360992.0,3461.794069,6953.450150,10415.244219,279,9,0.00,0.0609,0.0250
10361018.0,3461.803968,6953.471383,10415.275351,280,9,0.00,0.0844,0.0250
10361057.0,3461.819527,6953.503233,10415.322760,281,9,0.00,0.1016,0.0375
10361087.0,3461.831897,6953.529983,10415.361880,282,9,0.00,0.1063,0.0500
10361148.0,3461.857271,6953.588950,10415.446221,283,9,0.00,0.1188,0.0625
10362004.0,3462.211230,6954.364817,10416.576047,284,9,0.00,0.1250,0.0375
10362009.0,3462.213383,6954.369275,10416.582658,285,9,0.00,0.1438,0.0375
10362192.0,3462.293257,6954.532450,10416.825707,286,9,0.00,0.1375,0.0500
10362242.0,3462.315271,6954.580783,10416.896054,287,9,0.00,0.1422,0.0625
10362464.0,3462.409994,6954.812033,10417.222027,288,9,0.00,0.1188,0.0750
10362608.0,3462.470773,6954.962108,10417.432881,289,9,0.00,0.1328,0.0625
10362627.0,3462.479069,6954.981900,10417.460969,290,9,0.00,0.1391,0.0750
10363056.0,3462.668469,6955.460950,10418.129419,291,9,0.00,0.1453,0.0875
10364477.0,3463.288057,6957.072483,10420.360540,292,9,0.00,0.1063,0.0375
10364499.0,3463.297004,6957.092100,10420.389104,293,9,0.00,0.1047,0.0500
10365106.0,3463.545320,6957.678867,10421.224186,294,9,0.00,0.0719,0.0625
10365188.0,3463.577237,6957.764283,10421.341520,295,9,0.00,0.0766,0.0750
10365764.0,3463.800507,6958.345158,10422.145666,296,9,0.00,0.0922,0.0500
10365812.0,3463.819949,6958.391558,10422.211507,297,9,0.00,0.1172,0.0500
10365815.0,3463.821222,6958.394458,10422.215681,298,9,0.00,0.1422,0.0500
10366402.0,3464.081806,6958.961892,10423.043697,299,9,0.00,0.1469,0.0625
10366634.0,3464.184772,6959.189458,10423.374230,300,9,0.00,0.1547,0.0375
10366655.0,3464.194298,6959.208183,10423.402481,301,9,0.00,0.1672,0.0500
10366655.0,3464.194298,6959.208183,10423.402481,302,9,0.00,0.1797,0.0625
10366673.0,3464.202814,6959.226933,10423.429747,303,9,0.00,0.1984,0.0625
10366675.0,3464.203789,6959.229017,10423.432806,304,10,0.00,0.2172,0.0625
10366864.0,3464.295080,6959.425892,10423.720971,305,11,0.00,0.1859,0.0625
10366923.0,3464.322384,6959.487350,10423.809734,306,11,0.00,0.1656,0.0750
